scope,shard_suffix,event_name,events,distinct_users
per_shard_per_event,20180714,post_score,2078,276
per_shard_per_event,20180817,post_score,2072,299
per_shard_per_event,20180927,post_score,2070,422
per_shard_per_event,20180725,post_score,2068,274
per_shard_per_event,20180724,post_score,2063,290
per_shard_per_event,20180728,post_score,2055,307
per_shard_per_event,20180804,post_score,2055,334
per_shard_per_event,20180707,level_complete_quickplay,2051,252
per_shard_per_event,20180915,post_score,2045,270
per_shard_per_event,20180911,post_score,2044,324
per_shard_per_event,20180924,post_score,2038,325
per_shard_per_event,20180910,post_score,2031,368
per_shard_per_event,20180727,post_score,2026,316
per_shard_per_event,20180628,level_reset_quickplay,2022,142
per_shard_per_event,20180825,level_complete_quickplay,2020,290
per_shard_per_event,20180801,post_score,2018,318
per_shard_per_event,20180616,post_score,2013,296
per_shard_per_event,20180623,post_score,2008,317
per_shard_per_event,20180905,post_score,2006,374
per_shard_per_event,20180730,post_score,2004,326
per_shard_per_event,20181003,level_complete_quickplay,2004,268
per_shard_per_event,20180826,level_complete_quickplay,2002,293
per_shard_per_event,20180922,post_score,2001,343
per_shard_per_event,20180923,post_score,1997,394
per_shard_per_event,20180629,level_complete_quickplay,1996,295
per_shard_per_event,20180810,level_complete_quickplay,1992,196
per_shard_per_event,20180812,level_complete_quickplay,1988,243
per_shard_per_event,20180706,level_complete_quickplay,1984,239
per_shard_per_event,20180722,level_complete_quickplay,1982,219
per_shard_per_event,20180912,level_complete_quickplay,1981,328
per_shard_per_event,20180717,post_score,1978,243
per_shard_per_event,20180807,level_complete_quickplay,1973,270
per_shard_per_event,20180723,level_complete_quickplay,1970,260
per_shard_per_event,20180726,post_score,1969,290
per_shard_per_event,20180805,post_score,1963,322
per_shard_per_event,20180926,post_score,1963,353
per_shard_per_event,20180627,post_score,1962,284
per_shard_per_event,20180814,level_complete_quickplay,1961,253
per_shard_per_event,20180909,level_complete_quickplay,1947,330
per_shard_per_event,20180927,level_complete_quickplay,1947,394
per_shard_per_event,20180816,level_complete_quickplay,1945,249
per_shard_per_event,20180828,level_complete_quickplay,1945,285
per_shard_per_event,20180621,post_score,1943,269
per_shard_per_event,20180713,post_score,1943,322
per_shard_per_event,20180731,post_score,1942,300
per_shard_per_event,20180903,level_complete_quickplay,1941,273
per_shard_per_event,20180703,level_complete_quickplay,1938,231
per_shard_per_event,20180803,post_score,1931,350
per_shard_per_event,20180802,level_reset_quickplay,1928,78
per_shard_per_event,20180928,level_complete_quickplay,1928,306
per_shard_per_event,20180921,post_score,1927,361
per_shard_per_event,20180919,post_score,1925,363
per_shard_per_event,20180827,level_complete_quickplay,1919,277
per_shard_per_event,20180720,post_score,1917,290
per_shard_per_event,20180711,post_score,1916,292
per_shard_per_event,20180802,post_score,1916,330
per_shard_per_event,20180829,level_complete_quickplay,1913,300
per_shard_per_event,20181002,post_score,1913,315
per_shard_per_event,20180813,level_complete_quickplay,1903,283
per_shard_per_event,20180904,post_score,1901,337
per_shard_per_event,20180712,post_score,1900,301
per_shard_per_event,20180628,screen_view,1899,1137
per_shard_per_event,20180818,level_complete_quickplay,1898,250
per_shard_per_event,20180702,level_complete_quickplay,1896,258
per_shard_per_event,20180913,post_score,1894,339
per_shard_per_event,20180613,post_score,1892,347
per_shard_per_event,20180822,level_complete_quickplay,1889,263
per_shard_per_event,20180716,level_complete_quickplay,1887,223
per_shard_per_event,20180617,post_score,1882,312
per_shard_per_event,20181001,level_complete_quickplay,1879,292
per_shard_per_event,20180701,screen_view,1878,1148
per_shard_per_event,20180719,post_score,1875,240
per_shard_per_event,20180820,level_complete_quickplay,1862,257
per_shard_per_event,20180811,level_complete_quickplay,1854,263
per_shard_per_event,20180709,level_complete_quickplay,1853,254
per_shard_per_event,20181003,level_reset_quickplay,1849,79
per_shard_per_event,20180630,level_reset_quickplay,1846,134
per_shard_per_event,20180824,level_complete_quickplay,1845,280
per_shard_per_event,20180819,level_complete_quickplay,1842,271
per_shard_per_event,20180620,post_score,1841,260
per_shard_per_event,20180718,post_score,1835,257
per_shard_per_event,20180918,post_score,1835,355
per_shard_per_event,20180725,level_complete_quickplay,1834,228
per_shard_per_event,20180831,level_complete_quickplay,1829,260
per_shard_per_event,20180916,post_score,1825,299
per_shard_per_event,20180618,level_fail_quickplay,1824,207
per_shard_per_event,20180908,post_score,1822,338
per_shard_per_event,20180914,level_complete_quickplay,1819,276
per_shard_per_event,20180915,level_complete_quickplay,1814,233
per_shard_per_event,20180823,level_complete_quickplay,1811,248
per_shard_per_event,20180917,post_score,1807,325
per_shard_per_event,20180630,screen_view,1802,1133
per_shard_per_event,20180612,level_complete_quickplay,1801,261
per_shard_per_event,20180929,level_complete_quickplay,1799,324
per_shard_per_event,20180705,level_complete_quickplay,1798,239
per_shard_per_event,20180710,level_complete_quickplay,1781,253
per_shard_per_event,20180921,level_complete_quickplay,1778,342
per_shard_per_event,20180614,level_complete_quickplay,1776,317
per_shard_per_event,20180616,level_complete_quickplay,1773,264
per_shard_per_event,20180907,post_score,1772,353
per_shard_per_event,20180924,level_complete_quickplay,1771,281
per_shard_per_event,20180708,level_complete_quickplay,1768,222
per_shard_per_event,20180925,post_score,1768,341
per_shard_per_event,20180830,level_complete_quickplay,1765,287
per_shard_per_event,20180618,level_reset_quickplay,1764,89
per_shard_per_event,20180920,post_score,1761,304
per_shard_per_event,20180624,level_complete_quickplay,1755,220
per_shard_per_event,20180625,screen_view,1755,1158
per_shard_per_event,20180906,post_score,1751,345
per_shard_per_event,20180717,level_complete_quickplay,1750,212
per_shard_per_event,20180923,level_complete_quickplay,1749,357
per_shard_per_event,20180626,screen_view,1748,1125
per_shard_per_event,20180715,level_complete_quickplay,1746,226
per_shard_per_event,20180721,level_complete_quickplay,1746,279
per_shard_per_event,20180821,level_complete_quickplay,1745,269
per_shard_per_event,20180806,level_complete_quickplay,1740,283
per_shard_per_event,20180905,level_complete_quickplay,1739,328
per_shard_per_event,20181002,level_complete_quickplay,1735,281
per_shard_per_event,20180615,level_complete_quickplay,1733,288
per_shard_per_event,20180729,level_complete_quickplay,1723,285
per_shard_per_event,20180902,post_score,1723,333
per_shard_per_event,20180804,level_complete_quickplay,1720,285
per_shard_per_event,20180714,level_complete_quickplay,1716,229
per_shard_per_event,20180719,level_reset_quickplay,1710,47
per_shard_per_event,20180930,level_complete_quickplay,1702,315
per_shard_per_event,20180817,level_complete_quickplay,1700,252
per_shard_per_event,20180801,level_complete_quickplay,1697,261
per_shard_per_event,20180622,level_complete_quickplay,1693,239
per_shard_per_event,20180922,level_complete_quickplay,1693,296
per_shard_per_event,20180918,level_complete_quickplay,1692,322
per_shard_per_event,20180724,level_complete_quickplay,1691,247
per_shard_per_event,20180802,level_complete_quickplay,1689,288
per_shard_per_event,20180627,level_complete_quickplay,1686,236
per_shard_per_event,20180613,level_complete_quickplay,1685,306
per_shard_per_event,20180911,level_complete_quickplay,1680,290
per_shard_per_event,20180716,level_reset_quickplay,1676,55
per_shard_per_event,20180623,level_complete_quickplay,1673,269
per_shard_per_event,20180808,level_complete_quickplay,1661,275
per_shard_per_event,20180910,level_complete_quickplay,1660,304
per_shard_per_event,20180719,level_complete_quickplay,1655,203
per_shard_per_event,20180919,level_complete_quickplay,1649,330
per_shard_per_event,20180901,level_complete_quickplay,1647,248
per_shard_per_event,20180728,level_complete_quickplay,1646,251
per_shard_per_event,20180916,level_complete_quickplay,1644,266
per_shard_per_event,20180805,level_reset_quickplay,1633,69
per_shard_per_event,20180727,level_complete_quickplay,1628,261
per_shard_per_event,20180920,level_complete_quickplay,1621,275
per_shard_per_event,20180926,level_complete_quickplay,1619,306
per_shard_per_event,20180913,level_complete_quickplay,1613,298
per_shard_per_event,20180713,level_complete_quickplay,1610,274
per_shard_per_event,20180726,level_complete_quickplay,1602,244
per_shard_per_event,20180805,level_complete_quickplay,1591,270
per_shard_per_event,20180803,level_complete_quickplay,1589,298
per_shard_per_event,20180904,level_complete_quickplay,1585,291
per_shard_per_event,20180730,level_complete_quickplay,1576,268
per_shard_per_event,20180712,level_complete_quickplay,1575,257
per_shard_per_event,20180906,level_complete_quickplay,1575,313
per_shard_per_event,20180617,level_complete_quickplay,1573,274
per_shard_per_event,20180730,level_reset_quickplay,1572,70
per_shard_per_event,20180718,level_complete_quickplay,1571,212
per_shard_per_event,20180809,level_complete_quickplay,1571,247
per_shard_per_event,20180620,level_complete_quickplay,1567,213
per_shard_per_event,20180902,level_complete_quickplay,1567,300
per_shard_per_event,20180613,level_reset_quickplay,1566,69
per_shard_per_event,20180711,level_complete_quickplay,1557,244
per_shard_per_event,20180917,level_complete_quickplay,1554,284
per_shard_per_event,20180621,level_complete_quickplay,1551,227
per_shard_per_event,20180925,level_complete_quickplay,1550,301
per_shard_per_event,20180908,level_complete_quickplay,1544,286
per_shard_per_event,20180828,level_reset_quickplay,1533,62
per_shard_per_event,20180815,level_reset_quickplay,1532,63
per_shard_per_event,20180701,level_reset_quickplay,1527,114
per_shard_per_event,20180722,level_reset_quickplay,1517,68
per_shard_per_event,20180918,level_fail_quickplay,1509,226
per_shard_per_event,20180731,level_complete_quickplay,1499,238
per_shard_per_event,20180907,level_complete_quickplay,1497,313
per_shard_per_event,20180814,level_reset_quickplay,1495,63
per_shard_per_event,20180721,level_reset_quickplay,1489,59
per_shard_per_event,20180619,level_start,1473,127
per_shard_per_event,20180718,level_fail_quickplay,1473,135
per_shard_per_event,20180902,level_fail_quickplay,1462,208
per_shard_per_event,20180714,level_reset_quickplay,1453,66
per_shard_per_event,20180928,level_reset_quickplay,1431,82
per_shard_per_event,20180925,level_fail_quickplay,1429,218
per_shard_per_event,20180711,level_reset_quickplay,1420,64
per_shard_per_event,20180717,level_reset_quickplay,1407,55
per_shard_per_event,20180720,level_complete_quickplay,1383,226
per_shard_per_event,20180717,level_fail_quickplay,1382,146
per_shard_per_event,20180620,level_fail_quickplay,1380,149
per_shard_per_event,20180826,select_content,1379,391
per_shard_per_event,20180720,level_reset_quickplay,1362,72
per_shard_per_event,20180705,level_reset_quickplay,1360,62
per_shard_per_event,20180719,level_fail_quickplay,1359,141
per_shard_per_event,20180617,level_reset_quickplay,1347,57
per_shard_per_event,20180625,level_reset_quickplay,1332,140
per_shard_per_event,20180616,level_fail_quickplay,1323,184
per_shard_per_event,20180921,level_fail_quickplay,1316,237
per_shard_per_event,20180906,level_fail_quickplay,1309,224
per_shard_per_event,20180620,level_reset_quickplay,1308,55
per_shard_per_event,20180920,level_fail_quickplay,1304,196
per_shard_per_event,20180801,level_reset_quickplay,1298,60
per_shard_per_event,20180626,level_start,1290,130
per_shard_per_event,20180919,level_fail_quickplay,1286,229
per_shard_per_event,20180913,level_fail_quickplay,1283,208
per_shard_per_event,20180804,level_reset_quickplay,1276,71
per_shard_per_event,20180916,level_fail_quickplay,1271,197
per_shard_per_event,20180703,level_fail_quickplay,1266,169
per_shard_per_event,20181002,level_fail_quickplay,1266,185
per_shard_per_event,20180731,level_fail_quickplay,1252,161
per_shard_per_event,20180708,level_fail_quickplay,1248,149
per_shard_per_event,20180627,level_fail_quickplay,1247,155
per_shard_per_event,20180907,level_fail_quickplay,1247,243
per_shard_per_event,20180623,level_reset_quickplay,1244,72
per_shard_per_event,20180621,level_reset_quickplay,1241,73
per_shard_per_event,20180726,level_fail_quickplay,1239,152
per_shard_per_event,20180914,level_reset_quickplay,1239,76
per_shard_per_event,20180624,level_fail_quickplay,1227,157
per_shard_per_event,20180809,level_reset_quickplay,1226,66
per_shard_per_event,20180820,level_reset_quickplay,1224,61
per_shard_per_event,20180909,level_reset_quickplay,1224,95
per_shard_per_event,20180908,level_fail_quickplay,1221,215
per_shard_per_event,20180727,level_fail_quickplay,1218,189
per_shard_per_event,20180803,level_reset_quickplay,1217,88
per_shard_per_event,20180728,level_fail_quickplay,1215,168
per_shard_per_event,20180801,level_fail_quickplay,1214,154
per_shard_per_event,20180630,session_start,1205,778
per_shard_per_event,20180729,level_reset_quickplay,1205,68
per_shard_per_event,20180725,level_fail_quickplay,1204,152
per_shard_per_event,20180625,session_start,1201,778
per_shard_per_event,20180720,select_content,1201,365
per_shard_per_event,20180915,level_fail_quickplay,1201,176
per_shard_per_event,20180927,level_fail_quickplay,1198,280
per_shard_per_event,20180622,level_reset_quickplay,1194,77
per_shard_per_event,20180806,level_reset_quickplay,1193,59
per_shard_per_event,20180628,level_start,1190,139
per_shard_per_event,20180923,level_fail_quickplay,1190,252
per_shard_per_event,20181002,level_reset_quickplay,1190,68
per_shard_per_event,20180622,level_fail_quickplay,1189,181
per_shard_per_event,20180916,level_reset_quickplay,1186,72
per_shard_per_event,20180621,level_fail_quickplay,1185,160
per_shard_per_event,20180910,select_content,1184,460
per_shard_per_event,20180701,level_start,1182,146
per_shard_per_event,20180615,level_fail_quickplay,1181,198
